
0,0,1.0
0,100,1.0
0,200,1.0
0,300,1.0
0,400,1.0
0,500,1.0
0,600,1.0
0,700,1.0
0,800,1.0
0,900,1.0
0,1000,1.0
0,1100,1.0
0,1200,1.0
0,1300,1.0
0,1400,1.0
0,1500,1.0
0,1600,1.0
0,1700,1.0
0,1800,1.0
0,1900,1.0
0,2000,1.0
0,2100,1.0
0,2200,1.0
0,2300,1.0
0,2400,1.0
0,2500,1.0
0,2600,1.0
0,2700,1.0
0,2800,1.0
0,2900,1.0
0,3000,1.0
0,3100,1.0
0,3200,1.0
0,3300,1.0
0,3400,1.0
0,3500,1.0
0,3600,1.0
0,3700,1.0
0,3800,1.0
0,3900,1.0
0,4000,1.0
0,4100,1.0
0,4200,1.0
0,4300,1.0
0,4400,1.0
0,4500,1.0
0,4600,1.0
0,4700,1.0
0,4800,1.0
0,4900,1.0
0,5000,1.0
0,5100,1.0
0,5200,1.0
0,5300,1.0
0,5400,1.0
0,5500,1.0
0,5600,1.0
0,5700,1.0
0,5800,1.0
0,5900,1.0
0,6000,1.0
0,6100,1.0
0,6200,1.0
0,6300,1.0
0,6400,1.0
0,6500,1.0
0,6600,1.0
0,6700,1.0
0,6800,1.0
0,6900,1.0
0,7000,1.0
0,7100,1.0
0,7200,1.0
0,7300,1.0
0,7400,1.0
0,7500,1.0
0,7600,1.0
0,7700,1.0
0,7800,1.0
0,7900,1.0
0,8000,1.0
0,8100,1.0
0,8200,1.0
0,8300,1.0
0,8400,1.0
0,8500,1.0
0,8600,1.0
0,8700,1.0
0,8800,1.0
0,8900,1.0
0,9000,1.0
0,9100,1.0
0,9200,1.0
0,9300,1.0
0,9400,1.0
0,9500,1.0
0,9600,1.0
0,9700,1.0
0,9800,1.0
0,9900,1.0
0,10000,1.0
100,0,302.11480712891
100,100,302.11480712891
100,200,302.11480712891
100,300,302.11480712891
100,400,302.11480712891
100,500,302.11480712891
100,600,302.11480712891
100,700,302.11480712891
100,800,302.11480712891
100,900,302.11480712891
100,1000,302.11480712891
100,1100,302.11480712891
100,1200,302.11480712891
100,1300,302.11480712891
100,1400,302.11480712891
100,1500,302.11480712891
100,1600,302.11480712891
100,1700,302.11480712891
100,1800,302.11480712891
100,1900,302.11480712891
100,2000,302.11480712891
100,2100,302.11480712891
100,2200,302.11480712891
100,2300,302.11480712891
100,2400,302.11480712891
100,2500,302.11480712891
100,2600,302.11480712891
100,2700,302.11480712891
100,2800,302.11480712891
100,2900,302.11480712891
100,3000,302.11480712891
100,3100,302.11480712891
100,3200,302.11480712891
100,3300,302.11480712891
100,3400,302.11480712891
100,3500,302.11480712891
100,3600,302.11480712891
100,3700,302.11480712891
100,3800,302.11480712891
100,3900,302.11480712891
100,4000,302.11480712891
100,4100,302.11480712891
100,4200,302.11480712891
100,4300,302.11480712891
100,4400,302.11480712891
100,4500,302.11480712891
100,4600,302.11480712891
100,4700,302.11480712891
100,4800,302.11480712891
100,4900,302.11480712891
100,5000,302.11480712891
100,5100,302.11480712891
100,5200,302.11480712891
100,5300,302.11480712891
100,5400,302.11480712891
100,5500,302.11480712891
100,5600,302.11480712891
100,5700,302.11480712891
100,5800,302.11480712891
100,5900,302.11480712891
100,6000,302.11480712891
100,6100,302.11480712891
100,6200,302.11480712891
100,6300,302.11480712891
100,6400,302.11480712891
100,6500,302.11480712891
100,6600,302.11480712891
100,6700,302.11480712891
100,6800,302.11480712891
100,6900,302.11480712891
100,7000,302.11480712891
100,7100,302.11480712891
100,7200,302.11480712891
100,7300,302.11480712891
100,7400,302.11480712891
100,7500,302.11480712891
100,7600,302.11480712891
100,7700,302.11480712891
100,7800,302.11480712891
100,7900,302.11480712891
100,8000,302.11480712891
100,8100,302.11480712891
100,8200,302.11480712891
100,8300,302.11480712891
100,8400,302.11480712891
100,8500,302.11480712891
100,8600,302.11480712891
100,8700,302.11480712891
100,8800,302.11480712891
100,8900,302.11480712891
100,9000,302.11480712891
100,9100,302.11480712891
100,9200,302.11480712891
100,9300,302.11480712891
100,9400,302.11480712891
100,9500,302.11480712891
100,9600,302.11480712891
100,9700,302.11480712891
100,9800,302.11480712891
100,9900,302.11480712891
100,10000,302.11480712891
200,0,604.22961425781
200,100,604.22961425781
200,200,604.22961425781
200,300,604.22961425781
200,400,604.22961425781
200,500,604.22961425781
200,600,604.22961425781
200,700,604.22961425781
200,800,604.22961425781
200,900,604.22961425781
200,1000,604.22961425781
200,1100,604.22961425781
200,1200,604.22961425781
200,1300,604.22961425781
200,1400,604.22961425781
200,1500,604.22961425781
200,1600,604.22961425781
200,1700,604.22961425781
200,1800,604.22961425781
200,1900,604.22961425781
200,2000,604.22961425781
200,2100,604.22961425781
200,2200,604.22961425781
200,2300,604.22961425781
200,2400,604.22961425781
200,2500,604.22961425781
200,2600,604.22961425781
200,2700,604.22961425781
200,2800,604.22961425781
200,2900,604.22961425781
200,3000,604.22961425781
200,3100,604.22961425781
200,3200,604.22961425781
200,3300,604.22961425781
200,3400,604.22961425781
200,3500,604.22961425781
200,3600,604.22961425781
200,3700,604.22961425781
200,3800,604.22961425781
200,3900,604.22961425781
200,4000,604.22961425781
200,4100,604.22961425781
200,4200,604.22961425781
200,4300,604.22961425781
200,4400,604.22961425781
200,4500,604.22961425781
200,4600,604.22961425781
200,4700,604.22961425781
200,4800,604.22961425781
200,4900,604.22961425781
200,5000,604.22961425781
200,5100,604.22961425781
200,5200,604.22961425781
200,5300,604.22961425781
200,5400,604.22961425781
200,5500,604.22961425781
200,5600,604.22961425781
200,5700,604.22961425781
200,5800,604.22961425781
200,5900,604.22961425781
200,6000,604.22961425781
200,6100,604.22961425781
200,6200,604.22961425781
200,6300,604.22961425781
200,6400,604.22961425781
200,6500,604.22961425781
200,6600,604.22961425781
200,6700,604.22961425781
200,6800,604.22961425781
200,6900,604.22961425781
200,7000,604.22961425781
200,7100,604.22961425781
200,7200,604.22961425781
200,7300,604.22961425781
200,7400,604.22961425781
200,7500,604.22961425781
200,7600,604.22961425781
200,7700,604.22961425781
200,7800,604.22961425781
200,7900,604.22961425781
200,8000,604.22961425781
200,8100,604.22961425781
200,8200,604.22961425781
200,8300,604.22961425781
200,8400,604.22961425781
200,8500,604.22961425781
200,8600,604.22961425781
200,8700,604.22961425781
200,8800,604.22961425781
200,8900,604.22961425781
200,9000,604.22961425781
200,9100,604.22961425781
200,9200,604.22961425781
200,9300,604.22961425781
200,9400,604.22961425781
200,9500,604.22961425781
200,9600,604.22961425781
200,9700,604.22961425781
200,9800,604.22961425781
200,9900,604.22961425781
200,10000,604.22961425781
300,0,906.34448242188
300,100,906.34448242188
300,200,906.34448242188
300,300,906.34448242188
300,400,906.34448242188
300,500,906.34448242188
300,600,906.34448242188
300,700,906.34448242188
300,800,906.34448242188
300,900,906.34448242188
300,1000,906.34448242188
300,1100,906.34448242188
300,1200,906.34448242188
300,1300,906.34448242188
300,1400,906.34448242188
300,1500,906.34448242188
300,1600,906.34448242188
300,1700,906.34448242188
300,1800,906.34448242188
300,1900,906.34448242188
300,2000,906.34448242188
300,2100,906.34448242188
300,2200,906.34448242188
300,2300,906.34448242188
300,2400,906.34448242188
300,2500,906.34448242188
300,2600,906.34448242188
300,2700,906.34448242188
300,2800,906.34448242188
300,2900,906.34448242188
300,3000,906.34448242188
300,3100,906.34448242188
300,3200,906.34448242188
300,3300,906.34448242188
300,3400,906.34448242188
300,3500,906.34448242188
300,3600,906.34448242188
300,3700,906.34448242188
300,3800,906.34448242188
300,3900,906.34448242188
300,4000,906.34448242188
300,4100,906.34448242188
300,4200,906.34448242188
300,4300,906.34448242188
300,4400,906.34448242188
300,4500,906.34448242188
300,4600,906.34448242188
300,4700,906.34448242188
300,4800,906.34448242188
300,4900,906.34448242188
300,5000,906.34448242188
300,5100,906.34448242188
300,5200,906.34448242188
300,5300,906.34448242188
300,5400,906.34448242188
300,5500,906.34448242188
300,5600,906.34448242188
300,5700,906.34448242188
300,5800,906.34448242188
300,5900,906.34448242188
